y,x,lon,lat,Average Wind Speed at 110m (m/s),NREL ATB Wind Class,Representative Wind Turbine,Capacity Factors,Capacity Factors,Spur Line Cost (USD/MW),LCOE (USD/MWh),Availability Fraction,Maximum Capacity (MW)
48.25,-79.5,-79.5,48.25,5.903836,9,T3,0.3034206479197406,0.3034206479197406,198.74927735978514,46.90830243802858,0.3906913499016744,547.4887469061148
48.25,-79.25,-79.25,48.25,5.929491,9,T3,0.3062922236483916,0.3062922236483916,211.5262510626813,46.77576255019862,0.0,0.0
48.25,-79.0,-79.0,48.25,5.9093976,9,T3,0.3026391408220807,0.3026391408220807,232.4974477077145,47.85074752196755,0.0,0.0
48.25,-78.75,-78.75,48.25,5.914752,9,T3,0.30217842580853843,0.30217842580853843,277.0892745182872,49.01056797584674,0.0,0.0
48.25,-78.5,-78.5,48.25,5.9548216,9,T3,0.30747857896720965,0.30747857896720965,303.19389669223204,48.79104672512999,0.0,0.0
48.25,-78.25,-78.25,48.25,5.998312,9,T3,0.3138252871200224,0.3138252871200224,337.77222466152335,48.61583245574576,0.0,0.0
48.25,-78.0,-78.0,48.25,6.052247,9,T3,0.32113181990626655,0.32113181990626655,369.72916838866877,48.24263899777842,0.0,0.0
48.25,-77.75,-77.75,48.25,5.9982834,9,T3,0.31298521106383076,0.31298521106383076,408.7443741812215,50.41644206478985,0.0,0.0
48.25,-77.5,-77.5,48.25,5.972278,9,T3,0.30847286999205165,0.30847286999205165,444.21044095782685,52.000731829249524,0.0,0.0
48.25,-77.25,-77.25,48.25,5.9933877,9,T3,0.31070513613082706,0.31070513613082706,481.18350773899164,52.503569004277104,0.0,0.0
48.25,-77.0,-77.0,48.25,6.0579195,9,T3,0.3174602069981368,0.3174602069981368,519.412179644181,52.27329133488211,0.0,0.0
48.25,-76.75,-76.75,48.25,6.1319447,9,T3,0.3248708553450403,0.3248708553450403,558.6383886363193,51.970184429501295,0.0,0.0
48.25,-76.5,-76.5,48.25,6.21352,9,T3,0.33400680867795257,0.33400680867795257,594.4108858114012,51.337484650547864,0.0,0.0
48.25,-76.25,-76.25,48.25,6.2386694,9,T3,0.3367275337737294,0.3367275337737294,612.4403802877608,51.31703910772606,0.0,0.0
48.25,-76.0,-76.0,48.25,6.2709384,9,T3,0.3408695703573668,0.3408695703573668,633.2162792291698,51.14237211096369,0.0,0.0
48.25,-75.75,-75.75,48.25,6.2719016,9,T3,0.34192018928355533,0.34192018928355533,656.4776814698687,51.486292845732414,0.0,0.0
48.25,-75.5,-75.5,48.25,6.3251357,9,T3,0.34990130804515557,0.34990130804515557,681.9700737936415,50.84850737364475,0.0,0.0
48.25,-75.25,-75.25,48.25,6.3214793,9,T3,0.35074077659267194,0.35074077659267194,709.4527553046702,51.30391315405578,0.0,0.0
48.25,-75.0,-75.0,48.25,6.325976,9,T3,0.351753556199633,0.351753556199633,707.1793765304549,51.108596243955034,0.0,0.0
48.25,-74.75,-74.75,48.25,6.3258305,9,T3,0.3518165581985435,0.3518165581985435,705.2008394459394,51.058023751771216,0.0,0.0
48.25,-74.5,-74.5,48.25,6.288741,9,T3,0.3473019231477908,0.3473019231477908,706.1714434738872,51.74231890930895,0.0,0.0
48.5,-95.0,-95.0,48.5,5.9191494,9,T3,0.30922367373375403,0.30922367373375403,236.76673146037956,46.93351261702223,0.0,0.0
48.5,-94.75,-94.75,48.5,5.8603344,10,T4,0.35363491033017636,0.35363491033017636,200.11266101371788,43.01700430101218,0.0,0.0
48.5,-94.5,-94.5,48.5,5.8109555,10,T4,0.3472540262192488,0.3472540262192488,162.54250104431102,43.010597608533274,0.0,0.0
48.5,-94.25,-94.25,48.5,5.7420716,10,T4,0.3383771367073059,0.3383771367073059,125.36782514500106,43.32977362956804,0.0,0.0
48.5,-94.0,-94.0,48.5,5.745656,10,T4,0.3386605571955443,0.3386605571955443,94.42344923904875,42.620533453335106,0.0,0.0
48.5,-93.75,-93.75,48.5,5.748177,10,T4,0.3359755179435015,0.3359755179435015,65.00448804149812,42.31623045580014,0.3038388753299027,423.7185785808707
48.5,-93.5,-93.5,48.5,5.7628274,10,T4,0.3364396917372942,0.3364396917372942,36.87318132656801,41.642010271032284,0.21536752982768934,300.34084235583214
48.5,-93.25,-93.25,48.5,5.7835193,10,T4,0.34246274626255035,0.34246274626255035,41.82945124599802,41.01622471053762,0.0015858382549917643,2.211531136954214
48.5,-93.0,-93.0,48.5,5.7906084,10,T4,0.34250759439170364,0.34250759439170364,55.63175899417801,41.307654985004405,0.0061356167406034934,8.556425880805186
48.5,-92.75,-92.75,48.5,5.7941637,10,T4,0.3421559028327465,0.3421559028327465,66.96975407293873,41.594173532007105,0.1562319882837953,217.87335920543853
48.5,-92.5,-92.5,48.5,5.770586,10,T4,0.3378598052859306,0.3378598052859306,64.67878371001437,42.07312722309214,0.6412726690284986,894.2869659563638
48.5,-92.25,-92.25,48.5,5.737,10,T4,0.3349927098453045,0.3349927098453045,61.3160041467919,42.35928321017136,0.6795729881827239,947.6986873941916
48.5,-92.0,-92.0,48.5,5.714072,10,T4,0.3343902277797461,0.3343902277797461,61.5439104261545,42.440623149687134,0.14308023084312352,199.53257344201555
48.5,-91.75,-91.75,48.5,5.69901,10,T4,0.3326712618172169,0.3326712618172169,63.99626718658568,42.7142147224897,0.0,0.0
48.5,-91.5,-91.5,48.5,5.7044396,10,T4,0.33382961168885233,0.33382961168885233,58.70376515156455,42.44923441106262,0.0,0.0
48.5,-91.25,-91.25,48.5,5.7268004,10,T4,0.3374228472709656,0.3374228472709656,44.898590358761524,41.695853894360866,0.0,0.0
48.5,-91.0,-91.0,48.5,5.746713,10,T4,0.3402038076668978,0.3402038076668978,48.55026820462433,41.43407191346856,0.3309265795934227,461.4937512063793
48.5,-90.75,-90.75,48.5,5.794834,10,T4,0.3458877941220999,0.3458877941220999,43.50730661076365,40.64580165534651,0.8845896770540144,1233.604775627141
48.5,-90.5,-90.5,48.5,5.951964,9,T3,0.3129352245345439,0.3129352245345439,37.80300951570416,41.69408577509191,0.7977988791416776,1112.5706464064358
48.5,-90.25,-90.25,48.5,6.002818,9,T3,0.318532649285426,0.318532649285426,42.880550794661666,41.07881928656224,0.789996299105655,1101.6895579502827
48.5,-90.0,-90.0,48.5,6.02545,9,T3,0.320250548110289,0.320250548110289,31.879446103179752,40.605457245541615,0.953705725853249,1329.9905864328623
48.5,-89.75,-89.75,48.5,5.779873,10,T4,0.3442196695506573,0.3442196695506573,21.52525687431312,40.37243071316407,0.9476451311176666,1321.5387843549076
48.5,-89.5,-89.5,48.5,5.7433724,10,T4,0.34000776720047,0.34000776720047,13.993756503850912,40.70940485078254,0.9452427465215002,1318.1885402332025
48.5,-89.25,-89.25,48.5,5.963672,9,T3,0.3222988277816862,0.3222988277816862,6.486425951924116,39.767118221255444,0.721722777806161,1006.4787059887094
48.5,-89.0,-89.0,48.5,6.5879683,8,T2,0.3473097317069769,0.3473097317069769,6.669052537192723,32.27749525638008,0.432253269026267,602.7989207239012
48.5,-88.75,-88.75,48.5,7.186306,7,T1,0.40001899380981926,0.40001899380981926,34.04568284927274,28.276809422389572,0.33259877807426746,463.82572238219984
48.5,-88.5,-88.5,48.5,7.7600403,6,T1,0.4537473710179329,0.4537473710179329,63.92781561466435,25.413587158198762,0.2755776422197069,384.3068814215379
48.5,-88.25,-88.25,48.5,8.084706,5,T1,0.4812223077565432,0.4812223077565432,95.3565301660657,24.44364391286912,0.09812213579400525,136.83625332600303
48.5,-88.0,-88.0,48.5,8.278374,5,T1,0.4969467451274395,0.4969467451274395,124.23322206208087,24.098173694855596,0.0,0.0
48.5,-87.75,-87.75,48.5,8.230306,5,T1,0.4922140949070454,0.4922140949070454,110.3889507160064,24.122721090443555,0.0,0.0
48.5,-87.5,-87.5,48.5,8.201389,5,T1,0.48869897440075877,0.48869897440075877,99.2825098975527,24.12884603381623,0.0,0.0
48.5,-87.25,-87.25,48.5,8.166879,5,T1,0.4849008097946644,0.4849008097946644,91.54149247268047,24.200265351446138,0.0,0.0
48.5,-87.0,-87.0,48.5,8.145452,5,T1,0.4805597193539143,0.4805597193539143,85.00509944851567,24.318697626800084,0.0,0.0
48.5,-86.75,-86.75,48.5,8.053625,6,T1,0.46997761653363707,0.46997761653363707,81.96175160273445,24.818568521190045,0.0,0.0
48.5,-86.5,-86.5,48.5,7.5082994,7,T1,0.4208369510471821,0.4208369510471821,66.45540477118512,27.44522433272006,0.0,0.0
48.5,-86.25,-86.25,48.5,6.8922863,8,T2,0.37255783867836,0.37255783867836,21.942262739442896,30.39200118093332,0.20158781297302697,281.1243471946885
48.5,-86.0,-86.0,48.5,6.082134,9,T3,0.32709849525408324,0.32709849525408324,9.691883195712197,39.255773311676734,0.5277246480404031,735.938572919167
48.5,-85.75,-85.75,48.5,5.9860306,9,T3,0.31330492255647663,0.31330492255647663,33.49446668045533,41.54360155647272,0.5705165419727517,795.6140231513781
48.5,-85.5,-85.5,48.5,6.0226393,9,T3,0.31511881841135814,0.31511881841135814,53.721195639585936,41.77722099907091,0.9383455667746735,1308.5701073673804
48.5,-85.25,-85.25,48.5,6.1235223,9,T3,0.32558092791885734,0.32558092791885734,80.60004485864383,41.04281035402293,0.8637478651769708,1204.5398607427353
48.5,-85.0,-85.0,48.5,6.1083517,9,T3,0.3239104696445733,0.3239104696445733,102.29099689089436,41.74769102401734,0.8453083289413781,1178.825001334795
48.5,-84.75,-84.75,48.5,6.076762,9,T3,0.32073788855026725,0.32073788855026725,128.34914423017204,42.75901860778027,0.9025323847280765,1258.6268285352514
48.5,-84.5,-84.5,48.5,6.0395064,9,T3,0.31690500015882683,0.31690500015882683,152.15253243141558,43.82939288667118,0.8447929593445097,1178.1062959476824
48.5,-84.25,-84.25,48.5,5.988807,9,T3,0.3109690997024846,0.3109690997024846,172.6327803378441,45.151092623260844,0.7978701838708918,1112.670125792052
48.5,-84.0,-84.0,48.5,5.948497,9,T3,0.3058762976023447,0.3058762976023447,191.06787940239593,46.34675093885495,0.8690560714568137,1211.94243037173
48.5,-83.75,-83.75,48.5,5.910028,9,T3,0.30217511806193614,0.30217511806193614,217.16992919098436,47.55063608007454,0.7653440227233237,1067.3107602481255
48.5,-83.5,-83.5,48.5,5.87827,10,T4,0.3497569513767958,0.3497569513767958,248.57576896062076,44.514495765189764,0.6104010987883376,851.2350556255785
48.5,-83.25,-83.25,48.5,5.841072,10,T4,0.3452767998874188,0.3452767998874188,277.8405670210506,45.71635006502853,0.9018942555662021,1257.7369363358428
48.5,-83.0,-83.0,48.5,5.8588533,10,T4,0.3478301900476217,0.3478301900476217,258.0438269146406,44.96156112831248,0.832416880291015,1160.8472410576428
48.5,-82.75,-82.75,48.5,5.8931484,10,T4,0.35258374430239203,0.35258374430239203,244.60677259358843,44.074697656872566,0.8789370155586228,1225.721913167865
48.5,-82.5,-82.5,48.5,5.8738394,10,T4,0.350443078532815,0.350443078532815,211.70688906290798,43.65247613136919,0.9140185967355707,1274.644945957251
48.5,-82.25,-82.25,48.5,5.868336,10,T4,0.3502291451394558,0.3502291451394558,168.15924511393763,42.763350138587235,0.8414960613638047,1173.5086212208596
48.5,-82.0,-82.0,48.5,5.8864613,10,T4,0.35315533356368545,0.35315533356368545,125.09750823151144,41.510951150844754,0.9103114431985891,1269.4751374321502
48.5,-81.75,-81.75,48.5,5.869024,10,T4,0.35116878437995913,0.35116878437995913,81.8874250562481,40.83951671610803,0.9285419062867889,1294.898437916298
48.5,-81.5,-81.5,48.5,5.866544,10,T4,0.3511300163716078,0.3511300163716078,38.94921457527456,39.94336803720973,0.9347125212292976,1303.5036730303766
48.5,-81.25,-81.25,48.5,5.8657427,10,T4,0.35130466060340404,0.35130466060340404,1.2100272864673198,39.132299760396094,0.8556979986615236,1193.3139447212818
48.5,-81.0,-81.0,48.5,5.8276596,10,T4,0.3460746275484562,0.3460746275484562,20.40055706228906,40.132098768806216,0.6953860801677348,969.7509038694257
48.5,-80.75,-80.75,48.5,5.8420844,10,T4,0.3474117908775807,0.3474117908775807,61.68251472137264,40.85281749619375,0.9135811928125636,1274.0349771867745
48.5,-80.5,-80.5,48.5,5.895683,10,T4,0.3562231019437313,0.3562231019437313,105.42140807280552,40.74664320185272,0.9261559946367612,1291.571173428527
48.5,-80.25,-80.25,48.5,6.0062027,9,T3,0.319192087969237,0.319192087969237,149.47550497925673,43.4535737996604,0.9320380048077818,1299.773934716354
48.5,-80.0,-80.0,48.5,6.196541,9,T3,0.34375736055186756,0.34375736055186756,193.62947228140376,41.29435707760428,0.9443322058059407,1316.9188190655047
48.5,-79.75,-79.75,48.5,6.047381,9,T3,0.3246057869228069,0.3246057869228069,237.82735168044826,44.73353662916778,0.9169377921035989,1278.715931403914
48.5,-79.5,-79.5,48.5,5.9700503,9,T3,0.3142689589868044,0.3142689589868044,264.75394282105054,46.83594681678869,0.3679476538114264,513.1215351711827
48.5,-79.25,-79.25,48.5,5.953815,9,T3,0.31140971071895074,0.31140971071895074,274.4288002889008,47.49479826268843,0.0,0.0
48.5,-79.0,-79.0,48.5,5.940261,9,T3,0.30792323823293094,0.30792323823293094,290.7356430054168,48.42260176851916,0.0,0.0
48.5,-78.75,-78.75,48.5,5.9635496,9,T3,0.30951332599307174,0.30951332599307174,312.7462390045945,48.69760116560604,0.0,0.0
48.5,-78.5,-78.5,48.5,5.9631214,9,T3,0.30920479601783557,0.30920479601783557,339.1301885431953,49.3746521208556,0.0,0.0
48.5,-78.25,-78.25,48.5,5.980643,9,T3,0.3110722989616821,0.3110722989616821,383.0996962093663,50.119290446553975,0.0,0.0
48.5,-78.0,-78.0,48.5,6.026324,9,T3,0.3163088212588968,0.3163088212588968,417.0918270251466,50.08106081972927,0.0,0.0
48.5,-77.75,-77.75,48.5,5.983713,9,T3,0.31027309439067335,0.31027309439067335,447.7487005471006,51.783010594489824,0.0,0.0
48.5,-77.5,-77.5,48.5,5.983924,9,T3,0.3097336636140996,0.3097336636140996,484.21703663228556,52.74037982509269,0.0,0.0
48.5,-77.25,-77.25,48.5,6.026651,9,T3,0.31457749049954453,0.31457749049954453,519.8387967286299,52.762300239809015,0.0,0.0
48.5,-77.0,-77.0,48.5,6.096485,9,T3,0.32216536111907224,0.32216536111907224,555.3278705012257,52.330938444212656,0.0,0.0
48.5,-76.75,-76.75,48.5,6.1948647,9,T3,0.3329634752936966,0.3329634752936966,592.0058251786561,51.44514928039356,0.0,0.0
48.5,-76.5,-76.5,48.5,6.253559,9,T3,0.339640242508514,0.339640242508514,629.7372748709788,51.252038806927615,0.0,0.0
48.5,-76.25,-76.25,48.5,6.2510576,9,T3,0.3389124281912875,0.3389124281912875,668.3434562033417,52.20108552629075,0.0,0.0
48.5,-76.0,-76.0,48.5,6.213026,9,T3,0.33401143806802697,0.33401143806802697,692.0689745403721,53.490202737084594,0.0,0.0
48.5,-75.75,-75.75,48.5,6.2316837,9,T3,0.33733544801330634,0.33733544801330634,713.3121766397462,53.42693692419906,0.0,0.0
48.5,-75.5,-75.5,48.5,6.2951584,9,T3,0.3470149659190704,0.3470149659190704,736.7287454384839,52.43366686705469,0.0,0.0
48.5,-75.25,-75.25,48.5,6.3987217,9,T3,0.36313103567059407,0.36313103567059407,762.1181435321137,50.621574556386726,0.0,0.0
48.5,-75.0,-75.0,48.5,6.4238005,9,T3,0.36682840577627296,0.36682840577627296,773.843732803304,50.34677159002398,0.0,0.0
48.5,-74.75,-74.75,48.5,6.4145885,9,T3,0.36552576317447244,0.36552576317447244,772.0447972136121,50.489947138949944,0.0,0.0
48.5,-74.5,-74.5,48.5,6.326046,9,T3,0.354085555183569,0.354085555183569,772.9271881411404,52.13958933054402,0.0,0.0
48.75,-95.0,-95.0,48.75,6.278219,9,T3,0.3595017555488582,0.3595017555488582,211.47348772204523,39.851442979978835,0.0,0.0
48.75,-94.75,-94.75,48.75,6.3356543,9,T3,0.3668503327263077,0.3668503327263077,168.03474748740985,38.181045512236224,0.09804395637772677,136.0595212672614
48.75,-94.5,-94.5,48.75,6.1243143,9,T3,0.3395274240772706,0.3395274240772706,127.16523578641419,40.36704155615857,0.5055525356870747,701.5754833667686
48.75,-94.25,-94.25,48.75,5.924949,9,T3,0.31165544996653366,0.31165544996653366,89.30798010355845,43.082486944764604,0.6744327164443751,935.9372693473601
48.75,-94.0,-94.0,48.75,5.7533364,10,T4,0.33830075880885124,0.33830075880885124,51.23004613492644,41.72549345874125,0.8744001392076138,1213.4400658511865
48.75,-93.75,-93.75,48.75,5.7673025,10,T4,0.3395914526432753,0.3395914526432753,14.63383103632687,40.77319381416843,0.9198344448977603,1276.4910720325206
48.75,-93.5,-93.5,48.75,5.786314,10,T4,0.34037538288533686,0.34037538288533686,17.05249825578257,40.73162382095875,0.7031213028836882,975.7495732208615
48.75,-93.25,-93.25,48.75,5.787804,10,T4,0.3359891258329153,0.3359891258329153,16.29552872999524,41.2467718912871,0.33984960269315434,471.62289625681234
48.75,-93.0,-93.0,48.75,5.7525373,10,T4,0.33383728422224523,0.33383728422224523,11.192076584971549,41.40004607910376,0.5981151901749,830.0283904190114
48.75,-92.75,-92.75,48.75,5.7187023,10,T4,0.3321379194110632,0.3321379194110632,0.590281216211593,41.376771325520785,0.7384890630218139,1024.8308341023594
48.75,-92.5,-92.5,48.75,5.675533,10,T4,0.3277892432957888,0.3277892432957888,1.8589358238913667,41.95420960331429,0.9045208837992059,1255.239839830246
48.75,-92.25,-92.25,48.75,5.6749134,10,T4,0.3283386256396771,0.3283386256396771,5.49815958092249,41.965644940729376,0.8767615648019638,1216.7171234092693
48.75,-92.0,-92.0,48.75,5.7165737,10,T4,0.33376904210448266,0.33376904210448266,5.051672102234975,41.273012119725045,0.7172477347562761,995.35339700715
48.75,-91.75,-91.75,48.75,5.7119384,10,T4,0.33323069083690643,0.33323069083690643,2.4564073828362267,41.282329290842064,0.6780432839555409,940.9478124367928
48.75,-91.5,-91.5,48.75,5.730049,10,T4,0.33532390271127227,0.33532390271127227,5.658403841236586,41.094960131114654,0.6304276647367687,874.8697125074855
48.75,-91.25,-91.25,48.75,5.767084,10,T4,0.3399342845976353,0.3399342845976353,20.743093540766047,40.86443941937729,0.6264581150691624,869.3610107620583
48.75,-91.0,-91.0,48.75,5.837851,10,T4,0.34967536194622517,0.34967536194622517,17.95131097482618,39.66725565254722,0.6608607901751267,917.1029818831346
48.75,-90.75,-90.75,48.75,5.925964,9,T3,0.31011694006223467,0.31011694006223467,22.665901368832802,41.7134918618984,0.7721052067106305,1071.4813149076028
48.75,-90.5,-90.5,48.75,5.991922,9,T3,0.3191684678539001,0.3191684678539001,28.80408747696406,40.6721548460634,0.5950661395233408,825.7971128971894
48.75,-90.25,-90.25,48.75,6.0191116,9,T3,0.3216957294674872,0.3216957294674872,23.92492153440001,40.240923920306486,0.7574922162814687,1051.2022859329263
48.75,-90.0,-90.0,48.75,6.040059,9,T3,0.32193578411187607,0.32193578411187607,33.49736610090589,40.4299144907099,0.9397308542718994,1304.1021443630293
48.75,-89.75,-89.75,48.75,6.0275445,9,T3,0.32107242742772024,0.32107242742772024,44.188032205672265,40.7838663923707,0.9470572993644318,1314.2693475373908
48.75,-89.5,-89.5,48.75,6.0490036,9,T3,0.32356630194878827,0.32356630194878827,52.40539937743533,40.656574409785904,0.6085190296070836,844.4662320694852
48.75,-89.25,-89.25,48.75,6.069425,9,T3,0.32520582632426087,0.32520582632426087,59.589172925880675,40.614300855016985,0.9059018207276743,1257.1562449883047
48.75,-89.0,-89.0,48.75,6.225024,9,T3,0.3478237170053398,0.3478237170053398,47.00990426771852,37.706912892470186,0.9405590866302167,1305.2515230277381
48.75,-88.75,-88.75,48.75,6.486912,9,T3,0.3825461705525982,0.3825461705525982,18.08829705485207,33.72755116917703,0.8108554354706654,1125.256572020745
48.75,-88.5,-88.5,48.75,6.9700227,8,T2,0.38547748737037185,0.38547748737037185,21.37891061252823,29.362620256507977,0.4316718002923966,599.0482516041008
48.75,-88.25,-88.25,48.75,7.231021,7,T1,0.4024373184293509,0.4024373184293509,54.46111178602688,28.480520539440203,0.6324491002689532,877.6749558880258
48.75,-88.0,-88.0,48.75,7.459689,7,T1,0.42455494491755963,0.42455494491755963,63.37072864010224,27.151362736895564,0.378726376154396,525.5737668249956
48.75,-87.75,-87.75,48.75,7.3780026,7,T1,0.41883386972546577,0.41883386972546577,47.36262435196576,27.240735403277142,0.287553906167116,399.0500777281565
48.75,-87.5,-87.5,48.75,7.397198,7,T1,0.42031851941347126,0.42031851941347126,33.27896051595993,26.89772940626149,0.14973927824599906,207.79919669121065
48.75,-87.25,-87.25,48.75,7.5448604,7,T1,0.4301982814222574,0.4301982814222574,25.38897481866725,26.14492679784225,0.31081093869498927,431.3247948751358
48.75,-87.0,-87.0,48.75,7.446088,7,T1,0.41713004615902904,0.41713004615902904,18.4121849290745,26.840831329262222,0.31885555363496565,442.4886300218363
48.75,-86.75,-86.75,48.75,7.2768025,7,T1,0.4003893021196127,0.4003893021196127,15.288659676676444,27.905620363294666,0.35202772836237683,488.52298695998434
48.75,-86.5,-86.5,48.75,6.6303654,8,T2,0.34459982186555865,0.34459982186555865,8.825466862791881,32.57741270010498,0.4230124296475789,587.0313026263311
48.75,-86.25,-86.25,48.75,6.1629834,9,T3,0.33651285339306114,0.33651285339306114,17.01578680527088,38.31784186811586,0.91649442728395,1271.8560508888288
48.75,-86.0,-86.0,48.75,5.8382516,10,T4,0.3445689001083374,0.3445689001083374,55.59918316848516,41.05984494644443,0.9183617648381023,1274.4474318328903
48.75,-85.75,-85.75,48.75,5.9630456,9,T3,0.30943877423220567,0.30943877423220567,89.23768988624849,43.38943685108265,0.8157384626273021,1132.0329634722602
48.75,-85.5,-85.5,48.75,6.075284,9,T3,0.32153424776596845,0.32153424776596845,113.73117482779622,42.31827046467245,0.6577329779837101,912.7624200498379
48.75,-85.25,-85.25,48.75,6.104107,9,T3,0.32328898819832186,0.32328898819832186,133.6959125260223,42.54341408873658,0.846461733453308,1174.66888120478
48.75,-85.0,-85.0,48.75,6.068494,9,T3,0.3187662946574775,0.3187662946574775,158.93317309100877,43.73013923530627,0.842502597255243,1169.1746308083104
48.75,-84.75,-84.75,48.75,6.0227785,9,T3,0.3137631572878976,0.3137631572878976,182.02799390549123,44.96956320249513,0.9256025750676387,1284.4958033443124
48.75,-84.5,-84.5,48.75,5.958656,9,T3,0.30693270984514426,0.30693270984514426,207.87649538219418,46.590574191313415,0.8350582745632175,1158.8438489737498
48.75,-84.25,-84.25,48.75,5.9467063,9,T3,0.3052468828305127,0.3052468828305127,231.9372025907225,47.42843783764969,0.890225219080981,1235.4012314921313
48.75,-84.0,-84.0,48.75,5.980311,9,T3,0.30888927953138495,0.30888927953138495,250.82844848401285,47.31961043112851,0.9343862230666438,1296.6852292236297
48.75,-83.75,-83.75,48.75,5.9386234,9,T3,0.30460975509362,0.30460975509362,271.14257989074406,48.475590527344146,0.9762159066525073,1354.7339603189027
48.75,-83.5,-83.5,48.75,5.900743,9,T3,0.3006263717617545,0.3006263717617545,253.15628482140215,48.67725089749195,0.7618356452138725,1057.2298762481998
48.75,-83.25,-83.25,48.75,5.8527102,10,T4,0.3478072303533554,0.3478072303533554,222.9273066313363,44.22089955859416,0.6648094141214519,922.582685660496
48.75,-83.0,-83.0,48.75,5.860919,10,T4,0.34920994317531584,0.34920994317531584,197.83944865565044,43.514144200655004,0.9666568349250448,1341.4684587317856
48.75,-82.75,-82.75,48.75,5.882972,10,T4,0.3525014600008726,0.3525014600008726,180.05501791709267,42.736237626701495,0.9606271723013319,1333.1008559277418
48.75,-82.5,-82.5,48.75,5.85017,10,T4,0.3483047579526901,0.3483047579526901,171.85675191675315,43.07780485418407,0.9655093307587572,1339.876024888534
48.75,-82.25,-82.25,48.75,5.8369837,10,T4,0.3467708013802767,0.3467708013802767,156.87542597183608,42.95016783544158,0.4664323850290531,647.2869302116255
48.75,-82.0,-82.0,48.75,5.848052,10,T4,0.3484620304107666,0.3484620304107666,112.8006231526417,41.810136157294835,0.31201984623808376,433.00245694512324
48.75,-81.75,-81.75,48.75,5.8218284,10,T4,0.3450180183649063,0.3450180183649063,68.6305630163444,41.284580538841674,0.8049194697071129,1117.019038087658
48.75,-81.5,-81.5,48.75,5.8215475,10,T4,0.34512485477328303,0.34512485477328303,24.529321033083193,40.33065153679267,0.9167263799486991,1272.177974415527
48.75,-81.25,-81.25,48.75,5.845964,10,T4,0.34888523577153685,0.34888523577153685,19.427438378526205,39.78825272437043,0.8861401322418005,1229.7322131282658
48.75,-81.0,-81.0,48.75,5.8087463,10,T4,0.3437768051326275,0.3437768051326275,56.6898817439923,41.17781828173269,0.8541493420976665,1185.3373118316779
48.75,-80.75,-80.75,48.75,5.832646,10,T4,0.34637921264767646,0.34637921264767646,81.1514342195431,41.38857704489997,0.9204651366142269,1277.366402349241
48.75,-80.5,-80.5,48.75,6.094162,9,T3,0.33136581461739056,0.33136581461739056,117.72168116658138,41.15139065683425,0.8779086201466555,1218.3090186245438
48.75,-80.25,-80.25,48.75,6.381454,9,T3,0.3695663624302682,0.3695663624302682,158.21561707890206,37.70475598146677,0.8654975881810805,1201.0857332384903
48.75,-80.0,-80.0,48.75,6.720213,8,T2,0.3500661110430956,0.3500661110430956,200.26681504462044,36.09653040114877,0.26414203896134003,366.56050729537134
48.75,-79.75,-79.75,48.75,6.4643836,9,T3,0.3797601827416757,0.3797601827416757,243.06805557676722,38.338310037058974,0.5519053465701844,765.9011980644289
48.75,-79.5,-79.5,48.75,6.2485404,9,T3,0.35203563637381846,0.35203563637381846,286.28277139032696,42.26176718794826,0.14201587427898688,197.08112828053697
48.75,-79.25,-79.25,48.75,6.056709,9,T3,0.32682495055962624,0.32682495055962624,329.74806809532043,46.501278853112765,0.0,0.0
48.75,-79.0,-79.0,48.75,6.012769,9,T3,0.3191621742140727,0.3191621742140727,352.1177915890145,48.1339475947669,0.0,0.0
48.75,-78.75,-78.75,48.75,6.0123324,9,T3,0.31712527042504596,0.31712527042504596,370.3207897744766,48.865875116311344,0.0,0.0
48.75,-78.5,-78.5,48.75,5.968774,9,T3,0.31118507979308746,0.31118507979308746,392.87712595047685,50.33254008943023,0.0,0.0
48.75,-78.25,-78.25,48.75,5.969742,9,T3,0.3109067190713027,0.3109067190713027,418.8633865714318,50.993202175552995,0.0,0.0
48.75,-78.0,-78.0,48.75,6.0093985,9,T3,0.31532513625688363,0.31532513625688363,450.95127101858645,51.028163046946474,0.0,0.0
48.75,-77.75,-77.75,48.75,5.983636,9,T3,0.3119432526630568,0.3119432526630568,480.6418790527431,52.28239180946916,0.0,0.0
48.75,-77.5,-77.5,48.75,5.9860435,9,T3,0.3118484835755294,0.3118484835755294,512.309757899018,53.04620702591348,0.0,0.0
48.75,-77.25,-77.25,48.75,6.014417,9,T3,0.3152700876634776,0.3152700876634776,545.610410576931,53.248454024151435,0.0,0.0
48.75,-77.0,-77.0,48.75,6.103904,9,T3,0.32539264658576444,0.32539264658576444,580.2624625852056,52.37630230420044,0.0,0.0
48.75,-76.75,-76.75,48.75,6.222607,9,T3,0.3385143808170698,0.3385143808170698,616.0375604172826,51.124427515679116,0.0,0.0
48.75,-76.5,-76.5,48.75,6.3069634,9,T3,0.34711436278593993,0.34711436278593993,652.7507191647645,50.636778836873056,0.0,0.0
48.75,-76.25,-76.25,48.75,6.3115163,9,T3,0.3468504395648218,0.3468504395648218,690.2519037561623,51.471627062977966,0.0,0.0
48.75,-76.0,-76.0,48.75,6.269387,9,T3,0.3415011286888353,0.3415011286888353,728.4190350605585,53.1010383956687,0.0,0.0
48.75,-75.75,-75.75,48.75,6.229999,9,T3,0.3374625122253582,0.3374625122253582,767.1523360830279,54.5818925072354,0.0,0.0
